artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,in_train,new_filename
Emmerico Nunes,,caricature,1200.0,1600.0,319942.0,wikiart,Art Nouveau (Modern),unknown title,TRUE,60274.jpg
Emmerico Nunes,,caricature,1200.0,1600.0,226001.0,wikiart,Art Nouveau (Modern),unknown title,TRUE,50770.jpg
Emmerico Nunes,,caricature,500.0,598.0,206673.0,wikiart,Art Nouveau (Modern),Untitled,TRUE,77539.jpg
Emmerico Nunes,,caricature,1023.0,1024.0,188607.0,wikiart,Art Nouveau (Modern),Untitled,TRUE,42506.jpg
Emperor Huizong,,genre painting,360.0,1024.0,65611.0,wikipedia,Gongbi,Listerning to the Qin,TRUE,75708.jpg
Emperor Huizong,1108,bird-and-flower painting,753.0,820.0,380824.0,wikiart,Gongbi,Pigeon on a Peach Branch,TRUE,86629.jpg
Emperor Huizong,,genre painting,1536.0,4371.0,2047956.0,wikiart,Gongbi,Listening to the Qin,TRUE,80141.jpg
Emperor Huizong,c.1100,genre painting,1024.0,757.0,365453.0,wikipedia,Gongbi,An Elegant Party (detail),TRUE,50152.jpg
Emperor Huizong,,bird-and-flower painting,800.0,1267.0,101350.0,wikipedia,Gongbi,Plum and birds,TRUE,50282.jpg
Emperor Huizong,1119,bird-and-flower painting,1280.0,929.0,198577.0,wikipedia,Gongbi,Five-colored parakeet on a blossoming apricot tree,TRUE,14139.jpg
Emperor Huizong,,bird-and-flower painting,1000.0,1489.0,313055.0,wikiart,Gongbi,Golden Pheasant and Cotton Rose Flowers,TRUE,36052.jpg
Emperor Huizong,,genre painting,499.0,417.0,81213.0,wikiart,Gongbi,Groom leading two horses,TRUE,88407.jpg
Endre Balint,1960,religious painting,1364.0,1728.0,705117.0,wikiart,Surrealism,Jonas and the whale,TRUE,74010.jpg
Endre Balint,1969,abstract,827.0,408.0,67645.0,wikiart,Surrealism,Smoking,TRUE,37353.jpg
Endre Balint,1936,self-portrait,663.0,1024.0,393589.0,wikiart,Expressionism,Self-Portrait,TRUE,51363.jpg
Endre Balint,1960,symbolic painting,979.0,987.0,118683.0,wikiart,Surrealism,Dream in the People's Park,TRUE,27665.jpg
Endre Balint,1959,symbolic painting,656.0,1221.0,88687.0,wikiart,Expressionism,Houses at Hastings,TRUE,72121.jpg
Endre Balint,1940,genre painting,773.0,1128.0,168173.0,wikiart,Expressionism,At Candle-light,TRUE,40107.jpg
Endre Balint,1976,symbolic painting,850.0,845.0,321752.0,wikiart,Abstract Expressionism,Homage to Franz Kafka,TRUE,30437.jpg
Endre Balint,1961,symbolic painting,687.0,1323.0,99538.0,wikiart,Surrealism,Vision at Rouen,TRUE,55057.jpg
Endre Bartos,1975.0,nude painting (nu),337.0,475.0,81420.0,wikiart,Expressionism,Dancers,TRUE,54797.jpg
Endre Bartos,2005.0,portrait,375.0,475.0,109380.0,wikiart,Expressionism,Wide-eyed,TRUE,73277.jpg
Endre Bartos,,cityscape,349.0,475.0,84510.0,wikiart,Expressionism,Tokaj,TRUE,85527.jpg
Endre Bartos,,abstract,373.0,475.0,98986.0,wikiart,Art Informel,In pressure,TRUE,65223.jpg
Endre Bartos,2005.0,symbolic painting,825.0,658.0,122060.0,wikiart,Naïve Art (Primitivism),People from the space,TRUE,59556.jpg
Endre Bartos,1980.0,nude painting (nu),1000.0,529.0,136786.0,wikiart,Expressionism,Lesbian love,TRUE,80306.jpg
Endre Bartos,1973.0,nude painting (nu),475.0,364.0,125533.0,wikiart,Expressionism,Naked women's dance,TRUE,42649.jpg
Endre Bartos,1994.0,cityscape,475.0,357.0,119245.0,wikiart,Expressionism,Streets meeting on Baja,TRUE,94990.jpg
Enji Torei,,calligraphy,500.0,1184.0,85877.0,wikiart,Zen,Hakuin,TRUE,88928.jpg
Enji Torei,,calligraphy,400.0,810.0,80278.0,wikiart,Zen,"Enso (The Image Presents Itself, Nothing More)",TRUE,96148.jpg
Enji Torei,,religious painting,640.0,469.0,82765.0,wikiart,Zen,Meditating Daruma,TRUE,24833.jpg
Enji Torei,,calligraphy,250.0,912.0,69396.0,wikiart,Zen,Iron Staff,TRUE,100992.jpg
Enji Torei,,calligraphy,200.0,971.0,52459.0,wikiart,Zen,Calligraphy,TRUE,7504.jpg
Enji Torei,,religious painting,275.0,619.0,64547.0,wikiart,Zen,Calligraphy on Red Daruma,TRUE,36282.jpg
Enji Torei,,calligraphy,566.0,300.0,60224.0,wikiart,Zen,Calligraphy on Fan,TRUE,68759.jpg
Enji Torei,,calligraphy,545.0,300.0,57316.0,wikiart,Zen,Enso,TRUE,53636.jpg
Enrico Prampolini,1929.0,abstract,744.0,1029.0,704835.0,wikiart,Surrealism,Organismo umano ,TRUE,74314.jpg
Enrico Prampolini,1934.0,portrait,570.0,503.0,90998.0,wikiart,Surrealism,Ritratto di Marinetti poeta del Golfo della Spezia,TRUE,86397.jpg
Enrico Prampolini,1939.0,genre painting,1181.0,811.0,131760.0,wikiart,Futurism,"Dinamica dell’azione (Miti dell’azione, Mussolini a cavallo) ",TRUE,33594.jpg
Enrico Prampolini,1937.0,abstract,414.0,517.0,57361.0,wikiart,Surrealism,The Figure in Space,TRUE,84674.jpg
Enrico Prampolini,,mythological painting,1024.0,679.0,106903.0,wikiart,Cubism,Cassandra,TRUE,59320.jpg
Enrico Prampolini,1916.0,advertisement,740.0,1024.0,1134598.0,wikiart,Art Nouveau (Modern),Thaïs Talizky ,TRUE,94507.jpg
Enrico Prampolini,1928.0,abstract,1024.0,645.0,940627.0,wikiart,Surrealism,"La salamandra, bozzetto di scena ",TRUE,73823.jpg
Enrico Prampolini,1918.0,abstract,1024.0,873.0,1033245.0,wikiart,Dada,Béguinage ,TRUE,23802.jpg
Enrique Grau,2003.0,portrait,400.0,400.0,77911.0,wikiart,Neo-Figurative Art,El torero,TRUE,42821.jpg
Enrique Grau,2011.0,portrait,350.0,496.0,83802.0,wikiart,Neo-Figurative Art,Mujer,TRUE,35559.jpg
Enrique Grau,1960.0,symbolic painting,570.0,570.0,198393.0,wikiart,Neo-Figurative Art,Untitled,TRUE,103147.jpg
Enrique Grau,1976.0,portrait,375.0,521.0,69185.0,wikiart,Neo-Figurative Art,Mujer con pájaros,TRUE,92714.jpg
Enrique Grau,1987.0,portrait,520.0,400.0,133084.0,wikiart,Neo-Figurative Art,El sofá,TRUE,26599.jpg
Enrique Grau,1957.0,portrait,570.0,435.0,180504.0,wikiart,Neo-Figurative Art,Juegos nocturnos,TRUE,92175.jpg
Enrique Grau,1962.0,still life,473.0,570.0,227773.0,wikiart,Neo-Figurative Art,Mesa con Frutas,TRUE,90715.jpg
Enrique Grau,,portrait,340.0,444.0,29727.0,wikiart,Neo-Figurative Art,Sombrero de rosas,TRUE,88867.jpg
Erich Buchholz,1921,abstract,511.0,480.0,53984.0,wikiart,Constructivism,Golden circle in red and white,TRUE,66902.jpg
Erich Buchholz,1923,abstract,600.0,400.0,50091.0,wikiart,Constructivism,Holzbild 23,TRUE,9333.jpg
Erich Buchholz,1920,abstract,976.0,1298.0,168481.0,wikiart,Constructivism,Untitled,TRUE,69047.jpg
Erich Buchholz,1953,abstract,384.0,600.0,72567.0,wikiart,Constructivism,ZR7,TRUE,67645.jpg
Erich Buchholz,1971,abstract,563.0,570.0,138726.0,wikiart,Constructivism,Akka,TRUE,8756.jpg
Erich Buchholz,1919,animal painting,434.0,583.0,51316.0,wikiart,Constructivism,Bull,TRUE,62950.jpg
Erich Buchholz,1920,abstract,600.0,573.0,122848.0,wikiart,Constructivism,Open circle with two verticals,TRUE,77441.jpg
Erich Buchholz,1922,abstract,750.0,886.0,267100.0,wikiart,Constructivism,Relief schwarz-rot-gold,TRUE,102275.jpg
Ernst Ludwig Kirchner,,nude painting (nu),1216.0,928.0,91589.0,wikiart,Expressionism,Two Female Nudes,TRUE,94711.jpg
Ernst Ludwig Kirchner,1914,nude painting (nu),567.0,800.0,100516.0,wikiart,Expressionism,Capelli Rossi (Red Hair),TRUE,34528.jpg
Ernst Ludwig Kirchner,,nude painting (nu),416.0,1168.0,63468.0,wikiart,Expressionism,Female Nude with Black Hat,TRUE,100160.jpg
Ernst Ludwig Kirchner,1915,cityscape,2028.0,2660.0,1148642.0,wikiart,Expressionism,The Red Tower in Halle,TRUE,46283.jpg
Ernst Ludwig Kirchner,,genre painting,1232.0,1584.0,123229.0,wikiart,Expressionism,Colourful Dance,TRUE,21337.jpg
Ernst Ludwig Kirchner,c.1928,genre painting,673.0,822.0,1043546.0,wikiart,Expressionism,Boy with Arrow,TRUE,100922.jpg
Ernst Ludwig Kirchner,1913,genre painting,1184.0,1520.0,131642.0,wikiart,Expressionism,English Dance Couple,TRUE,68637.jpg
Ernst Ludwig Kirchner,c.1910,self-portrait,1006.0,1552.0,94691.0,wikiart,Expressionism,Self-Portrait with a Model,TRUE,11323.jpg
Erte,,design,938.0,1382.0,248221.0,wikiart,Art Deco,Lady with a Rose,TRUE,3354.jpg
Erte,,design,1010.0,1344.0,389484.0,wikiart,Art Deco,The Chaste Susanna,TRUE,56360.jpg
Erte,,symbolic painting,1024.0,1441.0,485099.0,wikiart,Art Deco,Freedom and Captivity,TRUE,33583.jpg
Erte,,design,1024.0,768.0,29848.0,wikiart,Art Deco,Alphabet I,TRUE,52394.jpg
Erte,,design,1242.0,1600.0,681546.0,wikiart,Art Deco,"The Zodiac, Aries",TRUE,92440.jpg
Erte,,design,1487.0,2214.0,275971.0,wikiart,Art Deco,Asian Princess,TRUE,55045.jpg
Erte,,design,1015.0,1429.0,386397.0,wikiart,Art Deco,Michelle,TRUE,11562.jpg
Erte,,genre painting,1000.0,1350.0,409751.0,wikiart,Art Deco,The Bubbles,TRUE,54432.jpg
Esaias van de Velde,c.1628,genre painting,1162.0,670.0,139561.0,wikiart,Baroque,Bandits Attacking a Caravan of Travellers,TRUE,41969.jpg
Esaias van de Velde,1624,landscape,1408.0,1144.0,594078.0,wikiart,Baroque,Winter landscape with farmhouse,TRUE,41311.jpg
Esaias van de Velde,,cityscape,2632.0,1992.0,2051991.0,wikiart,Baroque,January,TRUE,102885.jpg
Esaias van de Velde,1614,landscape,1178.0,659.0,242146.0,wikiart,Baroque,Sperm whale on the beach of Noordwijk,TRUE,22432.jpg
Esaias van de Velde,,genre painting,3698.0,2551.0,3242338.0,wikiart,Baroque,Autumn,TRUE,51359.jpg
Esaias van de Velde,c.1614,landscape,860.0,469.0,147595.0,wikiart,Baroque,Landscape with ruins and shepherds with sheep,TRUE,60426.jpg
Esaias van de Velde,c.1616,landscape,1259.0,738.0,274093.0,wikiart,Baroque,Farm near frozen river with skaters on the ice,TRUE,86893.jpg
Esaias van de Velde,c.1614,genre painting,868.0,512.0,163643.0,wikiart,Baroque,Flask skaters and players on the ice in the farmyards,TRUE,11547.jpg
Esteban Vicente,1972,abstract,495.0,406.0,84654.0,wikiart,Color Field Painting,Red Field,TRUE,59259.jpg
Esteban Vicente,1969,abstract,385.0,500.0,129630.0,wikiart,Abstract Expressionism,Kalani Hawaii,TRUE,41979.jpg
Esteban Vicente,1959,abstract,500.0,397.0,175414.0,wikiart,Abstract Expressionism,Untitled,TRUE,18150.jpg
Esteban Vicente,1997,abstract,463.0,371.0,41737.0,wikiart,Abstract Expressionism,Untitled #8,TRUE,45853.jpg
Esteban Vicente,1982,abstract,828.0,1024.0,25032.0,wikiart,Abstract Expressionism,Zarzuela,TRUE,47909.jpg
Esteban Vicente,1958,abstract,500.0,391.0,53720.0,wikiart,Abstract Expressionism,Untitled,TRUE,55766.jpg
Esteban Vicente,1964,abstract,500.0,363.0,36248.0,wikiart,Abstract Expressionism,Away,TRUE,90694.jpg
Esteban Vicente,1996,abstract,500.0,363.0,45737.0,wikiart,Abstract Expressionism,Untitled,TRUE,66049.jpg
Ethel Carrick,1906.0,portrait,353.0,500.0,27721.0,wikiart,Impressionism,Portrait of Rose Levy,TRUE,33014.jpg
Ethel Carrick,,genre painting,512.0,374.0,137506.0,wikiart,Impressionism,Sur la Plage,TRUE,56711.jpg
Ethel Carrick,1909.0,portrait,800.0,970.0,186889.0,wikiart,Impressionism,"Loves Me, Loves Me Not",TRUE,8204.jpg
Ethel Carrick,1909.0,genre painting,570.0,424.0,208809.0,wikiart,Impressionism,In the Luxembourg Gardens,TRUE,34431.jpg
Ethel Carrick,1907.0,genre painting,570.0,474.0,121301.0,wikiart,Impressionism,The Spanish Courtyard,TRUE,14954.jpg
Ethel Carrick,1925.0,genre painting,736.0,600.0,380887.0,wikiart,Impressionism,"Flower market, Nice",TRUE,62390.jpg
Ethel Carrick,1912.0,genre painting,600.0,748.0,339409.0,wikiart,Impressionism,La marée haute a Saint-Malô (High tide at St Malô),TRUE,70033.jpg
Ethel Carrick,1913.0,genre painting,470.0,361.0,67808.0,wikiart,Impressionism,"Manly Beach, Summer is Here",TRUE,71802.jpg
Eugene Boudin,1875,genre painting,942.0,564.0,87669.0,wikiart,Impressionism,Fisherwomen at Berck,TRUE,38889.jpg
Eugene Boudin,c.1882,animal painting,976.0,766.0,120302.0,wikiart,Impressionism,"Cows in a Meadow, Morning Effect",TRUE,5007.jpg
Eugene Boudin,c.1883,landscape,1059.0,797.0,184955.0,wikiart,Impressionism,"The Trouville Coastline, Low tide",TRUE,74969.jpg
Eugene Boudin,1892,landscape,931.0,651.0,86492.0,wikiart,Impressionism,The Rocks at Saint-Vaast-la-Hougue,TRUE,10628.jpg
Eugene Boudin,1878,marina,997.0,672.0,137939.0,wikiart,Impressionism,The Capture of the 'Petit Rodeur',TRUE,94826.jpg
Eugene Boudin,,marina,902.0,617.0,140473.0,wikiart,Impressionism,"Camaret, Fishing Boats at Dock",TRUE,9479.jpg
Eugene Boudin,1890,landscape,1127.0,772.0,146170.0,wikiart,Impressionism,"Etaples, La Canache, High Tide",TRUE,44326.jpg
Eugene Boudin,1891,landscape,798.0,1042.0,190498.0,wikiart,Impressionism,The Canal at Saint-Valery-sur-Somme,TRUE,76103.jpg
Eugene Brands,1996,still life,600.0,455.0,107284.0,wikiart,Art Informel,Nature morte,TRUE,52617.jpg
Eugene Brands,1965,figurative,684.0,559.0,250069.0,wikiart,Art Informel,L'Orient,TRUE,42702.jpg
Eugene Brands,1951,symbolic painting,543.0,700.0,148589.0,wikiart,Art Informel,White chapel ,TRUE,41464.jpg
Eugene Brands,1988,figurative,600.0,408.0,104524.0,wikiart,Art Informel,House at night,TRUE,99307.jpg
Eugene Brands,1982,abstract,629.0,467.0,25725.0,wikiart,Art Informel,La place déserte,TRUE,63798.jpg
Eugene Brands,1956,figurative,330.0,800.0,93294.0,wikiart,Art Informel,Eugene en Eugenie,TRUE,20064.jpg
Eugene Brands,1993,abstract,1000.0,830.0,112825.0,wikiart,Art Informel,Zonder titel,TRUE,23825.jpg
Eugene Brands,1956,figurative,800.0,712.0,171038.0,wikiart,Art Informel,In het maanverlichte park,TRUE,2963.jpg
Eugene Delacroix,1850,genre painting,490.0,600.0,49371.0,wikiart,Orientalism,Arab Horseman Attacked by Lion,TRUE,40049.jpg
Eugene Delacroix,1837,religious painting,675.0,532.0,110712.0,wikiart,Romanticism,Pietà,TRUE,70756.jpg
Eugene Delacroix,1848,religious painting,648.0,800.0,59103.0,wikiart,Romanticism,The Entombment of Christ,TRUE,55744.jpg
Eugene Delacroix,1859,wildlife painting,559.0,750.0,175758.0,wikiart,Orientalism,Puma (Lioness watching prey),TRUE,61956.jpg
Eugene Delacroix,,animal painting,700.0,560.0,91333.0,wikiart,Romanticism,A Mandarin drake,TRUE,45895.jpg
Eugene Delacroix,,animal painting,512.0,768.0,73327.0,wikiart,Romanticism,Cat head,TRUE,59431.jpg
Eugene Delacroix,1843,literary painting,900.0,1117.0,156266.0,wikiart,Romanticism,The Bride of Abydos,TRUE,13270.jpg
Eugene Delacroix,1824,animal painting,2024.0,1500.0,345544.0,wikiart,Romanticism,Horse Frightened by a Storm,TRUE,41721.jpg
Eugene de Blaas,,genre painting,347.0,500.0,119963.0,wikiart,Academicism,Balcony,TRUE,31913.jpg
Eugene de Blaas,,genre painting,334.0,700.0,116738.0,wikiart,Academicism,Curiosity,TRUE,96222.jpg
Eugene de Blaas,1879,genre painting,4080.0,3104.0,2056143.0,wikiart,Academicism,The Garden Arbor,TRUE,83504.jpg
Eugene de Blaas,1911,portrait,583.0,1001.0,524245.0,wikiart,Academicism,The Flower Girl,TRUE,98334.jpg
Eugene de Blaas,,genre painting,2238.0,2787.0,1186529.0,wikiart,Academicism,The Seamstress,TRUE,53870.jpg
Eugene de Blaas,,genre painting,681.0,1000.0,379273.0,wikiart,Academicism,An Interesting Story,TRUE,98300.jpg
Eugene de Blaas,1902,portrait,1000.0,1927.0,235333.0,wikiart,Academicism,The Love Letter,TRUE,38255.jpg
Eugene de Blaas,,portrait,1412.0,2000.0,657531.0,wikiart,Academicism,Elegant Lady,TRUE,82040.jpg
Eugene von Guerard,1865.0,landscape,1280.0,951.0,153949.0,wikiart,Romanticism,Mount William and part of the Grampians in West Victoria ,TRUE,97313.jpg
Eugene von Guerard,,landscape,1280.0,489.0,135212.0,wikiart,Romanticism,"View of the Gippsland Alps, from Bushy Park on the River Avon",TRUE,6961.jpg
Eugene von Guerard,1858.0,landscape,1280.0,871.0,207633.0,wikiart,Romanticism,South view of the River Glenelg near its mouth ,TRUE,6713.jpg
Eugene von Guerard,1858.0,landscape,4793.0,2862.0,3375727.0,wikiart,Romanticism,Purrumbete from across the lake ,TRUE,1049.jpg
Eugene von Guerard,1858.0,landscape,1280.0,833.0,165934.0,wikiart,Romanticism,"View from the Bald Hills between Ballarat and Creswick Creek, to the west Pyrenees and Lake Burrambeet ",TRUE,8781.jpg
Eugene von Guerard,1858.0,landscape,1000.0,673.0,128676.0,wikiart,Romanticism,Old ford through the River Torrens at Adelaide ,TRUE,44905.jpg
Eugene von Guerard,1858.0,landscape,1280.0,847.0,222327.0,wikiart,Romanticism,Mt Barker and the Murray plains seen from the top of Mt Lofty near Adelaide ,TRUE,40930.jpg
Eugene von Guerard,1858.0,landscape,1280.0,863.0,138220.0,wikiart,Romanticism,View of the Grampians taken from a hill near Hamilton on the Grange ,TRUE,65051.jpg
Eugène Grasset,,illustration,450.0,448.0,63341.0,wikiart,Art Nouveau (Modern),Esclarmonde,TRUE,20769.jpg
Eugène Grasset,1896.0,illustration,487.0,640.0,148175.0,wikiart,Art Nouveau (Modern),La Belle Jardiniere – March,TRUE,20903.jpg
Eugène Grasset,,illustration,514.0,760.0,101977.0,wikiart,Art Nouveau (Modern),"Affiche pour The Century Magazine, Napoléon",TRUE,7419.jpg
Eugène Grasset,1896.0,illustration,478.0,640.0,148318.0,wikiart,Art Nouveau (Modern),La Belle Jardiniere – Septembre,TRUE,83911.jpg
Eugène Grasset,,,787.0,1024.0,290428.0,wikiart,,Ne Plus Ultra. Reino de Espana 1893,TRUE,50946.jpg
Eugène Grasset,,genre painting,850.0,837.0,419724.0,wikiart,Art Nouveau (Modern),Tentation,TRUE,97716.jpg
Eugène Grasset,1896.0,illustration,480.0,640.0,141472.0,wikipedia,Art Nouveau (Modern),La Belle Jardiniere – January,TRUE,16273.jpg
Eugène Grasset,,self-portrait,3459.0,4200.0,4935245.0,wikiart,Art Nouveau (Modern),Self-portrait,TRUE,53600.jpg
Eva Hesse,1960,figurative,432.0,428.0,174930.0,wikiart,Abstract Expressionism,Untitled,TRUE,61613.jpg
Eva Hesse,1965,figurative,700.0,580.0,86135.0,wikiart,Feminist Art,Untitled,TRUE,89016.jpg
Eva Hesse,1960,figurative,3340.0,3348.0,2752845.0,wikiart,Abstract Expressionism,Spectres,TRUE,43015.jpg
Eva Hesse,1965,,550.0,861.0,284983.0,wikiart,Post-Minimalism,Ringaround Arosie ,TRUE,82256.jpg
Eva Hesse,1965,abstract,836.0,986.0,78842.0,wikiart,Post-Minimalism,Tomorrow's Apples (5 in White),TRUE,92923.jpg
Eva Hesse,1965,figurative,1536.0,1186.0,240344.0,wikiart,Feminist Art,Untitled,TRUE,8283.jpg
Eva Hesse,1961,figurative,1397.0,1600.0,421192.0,wikiart,Abstract Expressionism,Untitled ,TRUE,40465.jpg
Eva Hesse,1960,figurative,425.0,428.0,142748.0,wikiart,Abstract Expressionism,Untitled,TRUE,41479.jpg
Evelyne Axell,1969.0,self-portrait,626.0,480.0,257021.0,wikiart,Pop Art,Autoportrait sur papier d'argent,TRUE,47088.jpg
Evelyne Axell,1966.0,nude painting (nu),600.0,404.0,75258.0,wikiart,Pop Art,Auto stop,TRUE,41492.jpg
Evelyne Axell,1972.0,figurative,1230.0,1791.0,608670.0,wikiart,Pop Art,Le retour de Tarzan,TRUE,26433.jpg
Evelyne Axell,1969.0,figurative,347.0,480.0,59686.0,wikiart,Pop Art,Le Fruit défendu I,TRUE,16490.jpg
Evelyne Axell,1962.0,self-portrait,576.0,480.0,51376.0,wikiart,Pop Art,Autoportrait à l’oiseau vert ou Femme à l’oiseau vert,TRUE,56277.jpg
Evelyne Axell,1971.0,figurative,602.0,480.0,59728.0,wikiart,Pop Art,Marine,TRUE,100921.jpg
Evelyne Axell,1966.0,figurative,500.0,516.0,69895.0,wikiart,Pop Art,Erotomobile,TRUE,35605.jpg
Evelyne Axell,1970.0,portrait,800.0,990.0,734291.0,wikiart,Pop Art,La Cible,TRUE,48245.jpg
Eyvind Earle,1995.0,landscape,1280.0,788.0,398154.0,wikiart,Magic Realism,Ocean Paradise,TRUE,91072.jpg
Eyvind Earle,1989.0,landscape,789.0,1121.0,195847.0,wikiart,Magic Realism,California Meadows,TRUE,16158.jpg
Eyvind Earle,1995.0,landscape,1012.0,1280.0,319356.0,wikiart,Magic Realism,Snow Covered Bonsai,TRUE,80642.jpg
Eyvind Earle,1987.0,landscape,1280.0,956.0,566536.0,wikiart,Magic Realism,Eucalyptus Forest,TRUE,27331.jpg
Eyvind Earle,,landscape,1001.0,1326.0,661018.0,wikiart,Magic Realism,Live Oaks,TRUE,83392.jpg
Eyvind Earle,1995.0,landscape,899.0,1213.0,440165.0,wikiart,Magic Realism,Solemn Solitude,TRUE,9957.jpg
Eyvind Earle,,landscape,1377.0,708.0,352499.0,wikiart,Magic Realism,Azure Dawn,TRUE,76084.jpg
Eyvind Earle,,landscape,1419.0,731.0,410129.0,wikiart,Magic Realism,Moonlit Tree Trunk,TRUE,50647.jpg
Fairfield Porter,1960.0,landscape,761.0,746.0,58591.0,wikiart,Contemporary Realism,Wheat,TRUE,30284.jpg
Fairfield Porter,1966.0,genre painting,710.0,737.0,108506.0,wikiart,Contemporary Realism,Iced Coffee,TRUE,9237.jpg
Fairfield Porter,1972.0,landscape,640.0,510.0,51431.0,wikiart,Contemporary Realism,Late Afternoon Snow,TRUE,96031.jpg
Fairfield Porter,1963.0,interior,848.0,657.0,102263.0,wikiart,Contemporary Realism,October Interior,TRUE,87412.jpg
Fairfield Porter,1962.0,landscape,1017.0,488.0,72601.0,wikiart,Contemporary Realism,Long Island Landscape with Red Building,TRUE,59907.jpg
Fairfield Porter,1971.0,interior,374.0,480.0,99727.0,wikiart,Contemporary Realism,The Christmas Tree,TRUE,52302.jpg
Fairfield Porter,1967.0,portrait,653.0,838.0,102304.0,wikiart,Contemporary Realism,Anne in a Striped Dress,TRUE,59639.jpg
Fairfield Porter,1961.0,landscape,559.0,480.0,205849.0,wikiart,Contemporary Realism,Wild Roses,TRUE,42374.jpg
Fede Galizia,1610,still life,1089.0,770.0,124955.0,wikiart,Mannerism (Late Renaissance),Maiolica Basket of Fruit,TRUE,36747.jpg
Fede Galizia,1595,portrait,951.0,900.0,132467.0,wikiart,Mannerism (Late Renaissance),Portrait of Paolo Morigia (detail),TRUE,60415.jpg
Fede Galizia,1595,portrait,1300.0,1435.0,208662.0,wikiart,Mannerism (Late Renaissance),Portrait of Paolo Morigia,TRUE,55716.jpg
Fede Galizia,c.1610,still life,1200.0,831.0,129316.0,wikiart,Mannerism (Late Renaissance),White Ceramic Bowl with Peaches and Red and Blue Plums,TRUE,7191.jpg
Fede Galizia,,still life,1300.0,849.0,129166.0,wikiart,Mannerism (Late Renaissance),Cherries in a Silver Compote,TRUE,49963.jpg
Fede Galizia,1596,self-portrait,1110.0,1400.0,286900.0,wikiart,Mannerism (Late Renaissance),Judith with the Head of Holofernes,TRUE,19362.jpg
Fede Galizia,,portrait,1122.0,1400.0,201517.0,wikiart,Mannerism (Late Renaissance),Portrait of a Man,TRUE,38245.jpg
